"Index","high","low","close","bid","ask","volume"
2012-02-06 13:59:59,2533,2503.2,2515.4,2515.4,2515.8,46793
2012-02-06 14:00:59,2533,2503.2,2514.6,2514.8,2515,46705
2012-02-06 14:01:59,2533,2503.2,2509.6,2509.4,2509.8,46751
2012-02-06 14:02:59,2533,2503.2,2509.6,2509.4,2509.6,46785
2012-02-06 14:03:59,2533,2503.2,2508.6,2508.8,2509,46896
2012-02-06 14:04:59,2533,2503.2,2508,2507.8,2508,46960
2012-02-06 14:05:59,2533,2503.2,2507.8,2507.8,2508,47110
2012-02-06 14:06:59,2533,2503.2,2509.8,2509.6,2509.8,46967
2012-02-06 14:07:59,2533,2503.2,2508.6,2508.6,2508.8,46818
2012-02-06 14:08:59,2533,2501.8,2504.8,2504.8,2505,46685
2012-02-06 14:09:59,2533,2501.8,2505,2505,2505.2,46666
2012-02-06 14:10:59,2533,2501.8,2504,2503.6,2504,46477
2012-02-06 14:11:59,2533,2501,2502.6,2502.2,2502.6,46365
2012-02-06 14:12:59,2533,2499.4,2500.6,2500.4,2500.6,46296
2012-02-06 14:13:59,2533,2499.4,2501.8,2501.8,2502,46064
2012-02-06 14:14:59,2533,2499.4,2501.8,2501,2501.4,46220
2012-02-06 14:15:59,2533,2499.4,2502.8,2502.6,2502.8,46228
2012-02-06 14:16:59,2533,2499.4,2504,2503.8,2504,46233
2012-02-06 14:17:59,2533,2499.4,2502.6,2502.6,2503,46204
2012-02-06 14:18:59,2533,2499.4,2503.2,2503,2503.2,46364
2012-02-06 14:19:59,2533,2499.4,2503,2502.6,2503,46338
2012-02-06 14:20:59,2533,2498,2498.4,2498,2499,46315
2012-02-06 14:21:59,2533,2494,2495,2495,2495.2,45942
2012-02-06 14:22:59,2533,2494,2495.6,2495.6,2495.8,46106
2012-02-06 14:23:59,2533,2494,2495.8,2495.8,2496,46096
2012-02-06 14:24:59,2533,2494,2495.8,2495.6,2496,46162
2012-02-06 14:25:59,2533,2494,2497.6,2497.6,2497.8,45957
2012-02-06 14:26:59,2533,2494,2500.4,2499.6,2500.4,45814
2012-02-06 14:27:59,2533,2494,2498.4,2498.2,2498.4,45805
2012-02-06 14:28:59,2533,2494,2497.8,2497.8,2498,46025
2012-02-06 14:29:59,2533,2494,2498,2498,2498.2,46111
2012-02-06 14:30:59,2533,2494,2499,2498.4,2499,46110
2012-02-06 14:31:59,2533,2494,2497.2,2497.2,2497.4,46245
2012-02-06 14:32:59,2533,2494,2498.4,2498,2498.6,46278
2012-02-06 14:33:59,2533,2492.6,2495.8,2495.8,2496,46021
2012-02-06 14:34:59,2533,2492.6,2501.6,2501.6,2501.8,45880
2012-02-06 14:35:59,2533,2492.6,2500,2499.8,2500,45958
2012-02-06 14:36:59,2533,2492.6,2501.4,2501.2,2501.4,45878
2012-02-06 14:37:59,2533,2492.6,2501.4,2501,2501.4,45820
2012-02-06 14:38:59,2533,2492.6,2503,2502.8,2503,45656
2012-02-06 14:39:59,2533,2492.6,2503,2502.6,2503,45642
2012-02-06 14:40:59,2533,2492.6,2502.2,2502,2502.2,45696
2012-02-06 14:41:59,2533,2492.6,2502,2502,2502.2,45635
2012-02-06 14:42:59,2533,2492.6,2503,2502.8,2503,45495
2012-02-06 14:43:59,2533,2492.6,2504,2503.8,2504,45508
2012-02-06 14:44:59,2533,2492.6,2508,2507.8,2508,45175
2012-02-06 14:45:59,2533,2492.6,2506.2,2506,2506.2,44703
2012-02-06 14:46:59,2533,2492.6,2506.2,2505.6,2506.4,44591
2012-02-06 14:47:59,2533,2492.6,2505.4,2505.2,2505.4,44612
2012-02-06 14:48:59,2533,2492.6,2505,2505,2505.2,44476
2012-02-06 14:49:59,2533,2492.6,2504.8,2504.6,2505,44478
2012-02-06 14:50:59,2533,2492.6,2505.2,2505,2505.2,44255
2012-02-06 14:51:59,2533,2492.6,2506,2506,2506.2,44241
2012-02-06 14:52:59,2533,2492.6,2506.8,2506.6,2506.8,44186
2012-02-06 14:53:59,2533,2492.6,2506.2,2506.2,2506.6,44161
2012-02-06 14:54:59,2533,2492.6,2505.8,2505.6,2505.8,43940
2012-02-06 14:55:59,2533,2492.6,2506.2,2506,2506.2,43711
2012-02-06 14:56:59,2533,2492.6,2506.8,2506.4,2506.6,43639
2012-02-06 14:57:59,2533,2492.6,2507,2506.6,2507,43482
2012-02-06 14:58:59,2533,2492.6,2508.2,2508,2508.2,43200
2012-02-06 14:59:59,2533,2492.6,2507.4,2507.4,2507.6,42998
2012-02-06 15:00:59,2533,2492.6,2507.4,2507.4,2507.6,42883
2012-02-06 15:01:59,2533,2492.6,2506,2506.2,2506.4,42597
2012-02-06 15:02:59,2533,2492.6,2507,2506.8,2507,42529
2012-02-06 15:03:59,2533,2492.6,2506.4,2506.4,2506.6,42516
2012-02-06 15:04:59,2533,2492.6,2507,2506.6,2507,42365
2012-02-06 15:05:59,2533,2492.6,2507.4,2507.4,2507.6,42187
2012-02-06 15:06:59,2533,2492.6,2507,2507,2507.2,42000
2012-02-06 15:07:59,2533,2492.6,2506.8,2506.6,2506.8,41898
2012-02-06 15:08:59,2533,2492.6,2507,2507,2507.2,41647
2012-02-06 15:09:59,2533,2492.6,2507.4,2507,2507.2,41426
2012-02-06 15:10:59,2533,2492.6,2506.2,2506.4,2506.6,40957
2012-02-06 15:11:59,2533,2492.6,2506.4,2506.2,2506.4,40598
2012-02-06 15:12:59,2533,2492.6,2505.8,2505.8,2506.4,40199
2012-02-06 15:13:59,2533,2492.6,2505.2,2504.8,2505.2,39620
2012-02-06 15:14:59,2533,2492.6,2504.4,2503.6,2504.4,38537
2012-02-06 15:15:00,2533,2492.6,2504.4,2503.6,2504.2,38530
2012-02-07 09:15:59,2503.4,2498.6,2502,2501.8,2502,38852
2012-02-07 09:16:59,2503.4,2498.6,2499.4,2499.2,2499.4,38974
2012-02-07 09:17:59,2503.4,2498,2498.6,2498.2,2498.6,39135
2012-02-07 09:18:59,2503.4,2497,2497.6,2497.4,2497.6,39240
2012-02-07 09:19:59,2503.4,2496.6,2497.4,2497.2,2497.4,39392
2012-02-07 09:20:59,2503.4,2496.4,2496.4,2496.4,2496.6,39569
2012-02-07 09:21:59,2503.4,2496,2496.6,2496.6,2496.8,39667
2012-02-07 09:22:59,2503.4,2495.8,2496.6,2496.2,2496.6,39625
2012-02-07 09:23:59,2503.4,2495.8,2496.4,2496.2,2496.4,39642
2012-02-07 09:24:59,2503.4,2495,2495.2,2495,2495.2,39708
2012-02-07 09:25:59,2503.4,2494.6,2496,2495.4,2495.8,39800
2012-02-07 09:26:59,2503.4,2494.4,2495,2494.8,2495,39895
2012-02-07 09:27:59,2503.4,2494.4,2495.6,2495.2,2495.4,39825
2012-02-07 09:28:59,2503.4,2494.4,2495.4,2495.2,2495.4,39890
2012-02-07 09:29:59,2503.4,2494.4,2495.8,2495.8,2496.2,40053
2012-02-07 09:30:59,2503.4,2494.4,2496,2496,2496.2,40214
2012-02-07 09:31:59,2503.4,2494.4,2496.2,2496,2496.2,40222
2012-02-07 09:32:59,2503.4,2493,2494.6,2494.6,2494.8,40444
2012-02-07 09:33:59,2503.4,2493,2496.6,2496.6,2496.8,40701
2012-02-07 09:34:59,2503.4,2493,2494.2,2494.2,2494.4,40922
2012-02-07 09:35:59,2503.4,2490.2,2493,2492.6,2493,41267
2012-02-07 09:36:59,2503.4,2490.2,2491.8,2491.8,2492,41467
2012-02-07 09:37:59,2503.4,2490.2,2493.4,2493.4,2493.8,41546
2012-02-07 09:38:59,2503.4,2490.2,2493.4,2493.2,2493.4,41700
2012-02-07 09:39:59,2503.4,2490.2,2493,2493,2493.4,41789
2012-02-07 09:40:59,2503.4,2490.2,2492.2,2492,2492.2,41859
2012-02-07 09:41:59,2503.4,2489.2,2491,2491,2491.4,41977
2012-02-07 09:42:59,2503.4,2489.2,2492.4,2492.4,2492.6,42137
2012-02-07 09:43:59,2503.4,2489.2,2493.8,2493.6,2493.8,42307
2012-02-07 09:44:59,2503.4,2489.2,2493,2493,2493.2,42371
2012-02-07 09:45:59,2503.4,2489.2,2493.4,2492.6,2493.2,42404
2012-02-07 09:46:59,2503.4,2489.2,2493.4,2493,2493.2,42648
2012-02-07 09:47:59,2503.4,2489.2,2492.8,2492.6,2492.8,42747
2012-02-07 09:48:59,2503.4,2488,2489,2489,2489.4,42991
2012-02-07 09:49:59,2503.4,2485,2485,2485,2485.2,43194
2012-02-07 09:50:59,2503.4,2484,2485.2,2485,2485.6,43612
2012-02-07 09:51:59,2503.4,2484,2484.6,2484.4,2484.6,43790
2012-02-07 09:52:59,2503.4,2483,2484.4,2484,2484.4,44030
2012-02-07 09:53:59,2503.4,2483,2483.6,2483.6,2483.8,44244
2012-02-07 09:54:59,2503.4,2482,2482.8,2482.8,2483,44443
2012-02-07 09:55:59,2503.4,2481.2,2481.6,2481.6,2482,44751
2012-02-07 09:56:59,2503.4,2480.6,2483.2,2483.2,2483.4,44702
2012-02-07 09:57:59,2503.4,2479.2,2480.4,2479.8,2480.2,44930
2012-02-07 09:58:59,2503.4,2479.2,2481.6,2481.6,2481.8,44998
2012-02-07 09:59:59,2503.4,2479.2,2480,2479.6,2480,45192
2012-02-07 10:00:59,2503.4,2476.8,2480.2,2480,2480.2,45667
2012-02-07 10:01:59,2503.4,2476.8,2479,2479,2479.2,45743
2012-02-07 10:02:59,2503.4,2476.8,2480.8,2480.8,2481,45881
2012-02-07 10:03:59,2503.4,2476.8,2481.8,2481.8,2482,45907
2012-02-07 10:04:59,2503.4,2476.8,2481.2,2481,2481.2,45932
2012-02-07 10:05:59,2503.4,2476.8,2481.8,2481.8,2482,46119
2012-02-07 10:06:59,2503.4,2476.8,2481,2481,2481.2,46319
2012-02-07 10:07:59,2503.4,2476.8,2479.6,2479.8,2480.2,46369
2012-02-07 10:08:59,2503.4,2476.8,2478.8,2478.2,2478.8,46527
2012-02-07 10:09:59,2503.4,2475,2477.4,2477.2,2477.4,46860
2012-02-07 10:10:59,2503.4,2475,2481,2481,2481.2,46661
2012-02-07 10:11:59,2503.4,2475,2480.6,2480.6,2480.8,46737
2012-02-07 10:12:59,2503.4,2475,2479.6,2479.6,2479.8,46786
2012-02-07 10:13:59,2503.4,2475,2479.8,2479.6,2480,46894
2012-02-07 10:14:59,2503.4,2475,2480.2,2480.2,2480.6,47009
2012-02-07 10:15:59,2503.4,2475,2480.4,2480.4,2480.6,47143
2012-02-07 10:16:59,2503.4,2475,2479.8,2479.8,2480,47157
2012-02-07 10:17:59,2503.4,2475,2478.4,2478.2,2478.4,47158
2012-02-07 10:18:59,2503.4,2475,2478,2478,2478.4,47331
2012-02-07 10:19:59,2503.4,2475,2478.8,2478.8,2479,47286
2012-02-07 10:20:59,2503.4,2475,2478.2,2478,2478.2,47347
2012-02-07 10:21:59,2503.4,2475,2477.6,2477.4,2477.6,47465
2012-02-07 10:22:59,2503.4,2475,2480.4,2480.6,2480.8,47431
2012-02-07 10:23:59,2503.4,2475,2479.8,2479.6,2479.8,47550
2012-02-07 10:24:59,2503.4,2475,2476.6,2476.4,2476.6,47735
2012-02-07 10:25:59,2503.4,2471.6,2473.8,2473.8,2474.2,47786
2012-02-07 10:26:59,2503.4,2471.6,2472.6,2472.6,2472.8,47918
2012-02-07 10:27:59,2503.4,2471.6,2473.6,2473.2,2473.8,48065
2012-02-07 10:28:59,2503.4,2470.6,2470.6,2470.6,2470.8,48057
2012-02-07 10:29:59,2503.4,2468.2,2468.2,2468.2,2468.6,48377
2012-02-07 10:30:59,2503.4,2466.2,2469.8,2469.8,2470,48638
2012-02-07 10:31:59,2503.4,2466.2,2470.4,2470,2470.2,48634
2012-02-07 10:32:59,2503.4,2466.2,2470,2469.8,2470,48650
2012-02-07 10:33:59,2503.4,2466.2,2470.8,2470.2,2470.8,48620
2012-02-07 10:34:59,2503.4,2466.2,2470.4,2470.4,2470.6,48720
2012-02-07 10:35:59,2503.4,2466.2,2471,2470.8,2471,48644
2012-02-07 10:36:59,2503.4,2466.2,2471,2470.6,2471,48581
2012-02-07 10:37:59,2503.4,2466.2,2470.8,2470.6,2470.8,48550
2012-02-07 10:38:59,2503.4,2466.2,2469.6,2469.6,2469.8,48606
2012-02-07 10:39:59,2503.4,2466.2,2473,2473,2473.2,48512
2012-02-07 10:40:32,2503.4,2466.2,2473.4,2473.4,2473.8,48491
2012-02-07 10:41:59,2503.4,2466.2,2474,2474,2474.2,48321
2012-02-07 10:42:59,2503.4,2466.2,2473.8,2473.6,2474,48209
2012-02-07 10:43:59,2503.4,2466.2,2473,2472.8,2473,48311
2012-02-07 10:44:59,2503.4,2466.2,2473.6,2473.6,2473.8,48330
2012-02-07 10:45:59,2503.4,2466.2,2475.2,2475,2475.6,47629
2012-02-07 10:46:59,2503.4,2466.2,2474.6,2474.8,2475,47712
2012-02-07 10:47:59,2503.4,2466.2,2475.2,2475.2,2475.4,47768
2012-02-07 10:48:59,2503.4,2466.2,2475,2474.8,2475,47776
2012-02-07 10:49:59,2503.4,2466.2,2474.6,2474.6,2474.8,47770
2012-02-07 10:50:59,2503.4,2466.2,2473.4,2473,2473.4,47876
2012-02-07 10:51:59,2503.4,2466.2,2471.6,2471.2,2471.6,47761
2012-02-07 10:52:43,2503.4,2466.2,2472.6,2471.6,2472.6,47693
2012-02-07 10:53:59,2503.4,2466.2,2473.2,2473.2,2473.4,47753
2012-02-07 10:54:59,2503.4,2466.2,2472.6,2472,2472.2,47749
2012-02-07 10:55:59,2503.4,2466.2,2472,2471.8,2472,47782
2012-02-07 10:56:59,2503.4,2466.2,2469.4,2469.6,2470,47779
2012-02-07 10:57:59,2503.4,2461.6,2462.4,2462.4,2463,47908
2012-02-07 10:58:59,2503.4,2457.8,2460.2,2460.2,2460.4,47420
2012-02-07 10:59:59,2503.4,2457.8,2458.4,2458.4,2459,47512
2012-02-07 11:00:59,2503.4,2456,2458.8,2458.8,2459,47560
2012-02-07 11:01:59,2503.4,2456,2459.2,2459,2459.2,47498
2012-02-07 11:02:59,2503.4,2456,2458.4,2458.2,2458.6,47508
2012-02-07 11:03:59,2503.4,2456,2458.2,2458,2458.2,47371
2012-02-07 11:04:59,2503.4,2456,2457.8,2457.6,2457.8,47413
2012-02-07 11:05:59,2503.4,2456,2458.8,2458.4,2458.8,47306
2012-02-07 11:06:59,2503.4,2456,2459.8,2459.6,2459.8,47178
2012-02-07 11:07:59,2503.4,2456,2458.8,2458.8,2459,47130
2012-02-07 11:08:59,2503.4,2456,2461.2,2460.8,2461.2,47106
2012-02-07 11:09:59,2503.4,2456,2461.4,2461.2,2461.4,47088
2012-02-07 11:10:59,2503.4,2456,2462.2,2462.2,2462.4,46929
2012-02-07 11:11:59,2503.4,2456,2465.2,2465,2465.2,46660
2012-02-07 11:12:59,2503.4,2456,2463.8,2463.6,2463.8,46590
2012-02-07 11:13:59,2503.4,2456,2463.2,2463.2,2463.4,46541
2012-02-07 11:14:59,2503.4,2456,2462,2462,2462.2,46608
2012-02-07 11:15:59,2503.4,2456,2460.6,2460.4,2460.8,46635
2012-02-07 11:16:59,2503.4,2453.8,2454.8,2453.8,2454.8,46498
2012-02-07 11:17:59,2503.4,2451.6,2452.6,2452.6,2452.8,46438
2012-02-07 11:18:59,2503.4,2451.2,2451.4,2451.2,2451.4,46488
2012-02-07 11:19:59,2503.4,2451,2453.6,2453.4,2453.6,46379
2012-02-07 11:20:59,2503.4,2451,2458.4,2458,2458.4,46183
2012-02-07 11:21:59,2503.4,2451,2458,2458,2458.2,46130
2012-02-07 11:22:59,2503.4,2451,2457.2,2457,2457.4,46116
2012-02-07 11:23:59,2503.4,2451,2453.8,2453.4,2453.8,46267
2012-02-07 11:24:59,2503.4,2448.8,2449.2,2449,2449.2,46352
2012-02-07 11:25:59,2503.4,2447.6,2450.6,2450.6,2451,45981
2012-02-07 11:26:59,2503.4,2447.6,2452,2451.8,2452,45811
2012-02-07 11:27:59,2503.4,2447.6,2452.8,2452.4,2452.8,45631
2012-02-07 11:28:59,2503.4,2447.6,2452.4,2452.2,2452.4,45550
2012-02-07 11:29:59,2503.4,2447.6,2449.6,2449.6,2450.2,45450
2012-02-07 11:30:00,2503.4,2447.6,2449.6,2449.4,2449.6,45448
2012-02-07 13:00:59,2503.4,2446,2448.2,2448.2,2448.4,45565
2012-02-07 13:01:59,2503.4,2446,2450.6,2450.2,2450.8,45514
2012-02-07 13:02:59,2503.4,2446,2449.8,2449.6,2450,45507
2012-02-07 13:03:59,2503.4,2446,2451.4,2451.2,2451.4,45526
2012-02-07 13:04:59,2503.4,2446,2451,2450.8,2451,45557
2012-02-07 13:05:59,2503.4,2446,2449.2,2449,2449.2,45663
2012-02-07 13:06:59,2503.4,2446,2446,2445.8,2446,45811
2012-02-07 13:07:59,2503.4,2445.6,2447.2,2447.2,2447.6,45929
2012-02-07 13:08:59,2503.4,2445.6,2452,2452,2452.4,45698
2012-02-07 13:09:59,2503.4,2445.6,2451.6,2451.4,2451.8,45663
2012-02-07 13:10:59,2503.4,2445.6,2450.6,2450.6,2451,45702
2012-02-07 13:11:59,2503.4,2445.6,2451.8,2451.6,2452,45745
2012-02-07 13:12:59,2503.4,2445.6,2451.8,2451.6,2451.8,45753
2012-02-07 13:13:59,2503.4,2445.6,2452,2451.8,2452,45847
2012-02-07 13:14:59,2503.4,2445.6,2453.2,2452.8,2453.4,45962
2012-02-07 13:15:59,2503.4,2445.6,2452.8,2452.8,2453,45909
2012-02-07 13:16:59,2503.4,2445.6,2453.2,2453.2,2453.4,45884
2012-02-07 13:17:59,2503.4,2445.6,2453.8,2453.4,2453.6,45892
2012-02-07 13:18:59,2503.4,2445.6,2453,2452.8,2453,45819
2012-02-07 13:19:59,2503.4,2445.6,2451.4,2451.4,2451.6,45927
2012-02-07 13:20:59,2503.4,2445.6,2453,2453,2453.2,45856
2012-02-07 13:21:59,2503.4,2445.6,2455,2455,2455.2,45732
2012-02-07 13:22:59,2503.4,2445.6,2454,2454,2454.2,45791
2012-02-07 13:23:59,2503.4,2445.6,2451.4,2451.6,2452,45714
2012-02-07 13:24:59,2503.4,2445.6,2451.8,2451.6,2451.8,45646
2012-02-07 13:25:59,2503.4,2445.6,2452.4,2452.4,2452.8,45733
2012-02-07 13:26:59,2503.4,2445.6,2454,2454,2454.2,45694
2012-02-07 13:27:59,2503.4,2445.6,2455.2,2455,2455.2,45885
2012-02-07 13:28:59,2503.4,2445.6,2452.8,2453,2453.6,45894
2012-02-07 13:29:59,2503.4,2445.6,2450.6,2450.2,2450.6,45951
2012-02-07 13:30:59,2503.4,2445.6,2452,2451.8,2452,45977
2012-02-07 13:31:59,2503.4,2445.6,2455,2454.6,2455,45759
2012-02-07 13:32:59,2503.4,2445.6,2454.6,2454.4,2454.6,45815
2012-02-07 13:33:59,2503.4,2445.6,2455.6,2455.4,2455.6,45757
2012-02-07 13:34:59,2503.4,2445.6,2455.8,2456.2,2456.4,45829
2012-02-07 13:35:59,2503.4,2445.6,2454.2,2453.8,2454,45543
2012-02-07 13:36:59,2503.4,2445.6,2452.2,2452.2,2452.4,45601
2012-02-07 13:37:59,2503.4,2445.6,2453.8,2453.8,2454,45601
2012-02-07 13:38:59,2503.4,2445.6,2451.6,2451.2,2451.4,45703
2012-02-07 13:39:59,2503.4,2445.6,2450.6,2450.2,2450.4,45784
2012-02-07 13:40:59,2503.4,2445.6,2451,2451,2451.4,45606
2012-02-07 13:41:59,2503.4,2445.6,2452.4,2452.2,2452.4,45571
2012-02-07 13:42:59,2503.4,2445.6,2453.2,2452.8,2453.2,45400
2012-02-07 13:43:59,2503.4,2445.6,2453.2,2453.2,2453.8,45454
2012-02-07 13:44:59,2503.4,2445.6,2453.6,2453.2,2453.6,45401
2012-02-07 13:45:59,2503.4,2445.6,2453.4,2453.2,2453.4,45171
2012-02-07 13:46:59,2503.4,2445.6,2452.6,2452.2,2452.4,45210
2012-02-07 13:47:59,2503.4,2445.6,2454.8,2454.6,2454.8,45059
2012-02-07 13:48:59,2503.4,2445.6,2455,2454.8,2455,45000
2012-02-07 13:49:59,2503.4,2445.6,2455.4,2455.2,2455.4,45135
2012-02-07 13:50:59,2503.4,2445.6,2455.2,2455,2455.2,45207
2012-02-07 13:51:59,2503.4,2445.6,2457.2,2457,2457.2,45255
2012-02-07 13:52:59,2503.4,2445.6,2457,2457,2457.2,45286
2012-02-07 13:53:59,2503.4,2445.6,2457.8,2457.6,2457.8,45316
2012-02-07 13:54:59,2503.4,2445.6,2459.6,2459.6,2460,45207
2012-02-07 13:55:59,2503.4,2445.6,2460,2459.8,2460.2,44921
2012-02-07 13:56:59,2503.4,2445.6,2459.8,2459.6,2459.8,44859
2012-02-07 13:57:59,2503.4,2445.6,2458,2458,2458.2,44851
2012-02-07 13:58:59,2503.4,2445.6,2458.4,2458.4,2458.6,44878
2012-02-07 13:59:59,2503.4,2445.6,2459.6,2459.4,2459.8,44995
2012-02-07 14:00:59,2503.4,2445.6,2457.2,2457.2,2457.4,45155
2012-02-07 14:01:59,2503.4,2445.6,2457.2,2457.2,2457.4,45153
2012-02-07 14:02:59,2503.4,2445.6,2454.4,2454.4,2454.6,44773
2012-02-07 14:03:59,2503.4,2445.6,2453,2453,2453.6,44679
2012-02-07 14:04:59,2503.4,2445.6,2452.8,2452.8,2453,44660
2012-02-07 14:05:59,2503.4,2445.6,2452.4,2452.2,2452.4,44635
2012-02-07 14:06:59,2503.4,2445.6,2452,2451.8,2452.2,44814
2012-02-07 14:07:59,2503.4,2445.6,2450.8,2450.6,2451,44915
2012-02-07 14:08:59,2503.4,2445.6,2452.6,2452.2,2452.6,44942
2012-02-07 14:09:59,2503.4,2445.6,2452.2,2451.8,2452,44934
2012-02-07 14:10:59,2503.4,2445.6,2451.6,2451.4,2451.6,44933
2012-02-07 14:11:59,2503.4,2445.6,2453.8,2453.6,2454,44722
2012-02-07 14:12:59,2503.4,2445.6,2452.8,2452.6,2452.8,44798
2012-02-07 14:13:59,2503.4,2445,2446.2,2446.2,2446.6,44732
2012-02-07 14:14:59,2503.4,2443.4,2443.4,2443.4,2444,44629
2012-02-07 14:15:59,2503.4,2442.6,2445.6,2445.6,2445.8,44262
2012-02-07 14:16:59,2503.4,2442.6,2446.8,2446.8,2447,44198
2012-02-07 14:17:59,2503.4,2442.6,2446.8,2446.6,2446.8,44234
2012-02-07 14:18:59,2503.4,2442.6,2451,2450.8,2451,43756
2012-02-07 14:19:59,2503.4,2442.6,2454.6,2454.6,2454.8,43432
2012-02-07 14:20:59,2503.4,2442.6,2454.4,2454.4,2454.6,43310
2012-02-07 14:21:59,2503.4,2442.6,2454.8,2454.6,2455,43449
2012-02-07 14:22:59,2503.4,2442.6,2454,2454,2454.2,43493
2012-02-07 14:23:59,2503.4,2442.6,2455,2455,2455.2,43578
2012-02-07 14:24:59,2503.4,2442.6,2454.8,2454.8,2455.2,43645
2012-02-07 14:25:59,2503.4,2442.6,2455,2454.8,2455,43539
2012-02-07 14:26:59,2503.4,2442.6,2456.4,2455.8,2456,43431
2012-02-07 14:27:59,2503.4,2442.6,2454.8,2454.8,2455,43482
2012-02-07 14:28:59,2503.4,2442.6,2455.4,2455.4,2455.6,43274
2012-02-07 14:29:59,2503.4,2442.6,2455.6,2455.8,2456,43408
2012-02-07 14:30:59,2503.4,2442.6,2457.4,2457.4,2457.6,43150
2012-02-07 14:31:59,2503.4,2442.6,2459,2459,2459.6,43124
2012-02-07 14:32:59,2503.4,2442.6,2458.8,2458.6,2459,42690
2012-02-07 14:33:59,2503.4,2442.6,2461,2460.6,2461,42864
2012-02-07 14:34:59,2503.4,2442.6,2462,2461.6,2461.8,42716
2012-02-07 14:35:59,2503.4,2442.6,2459.8,2459.2,2459.8,42846
2012-02-07 14:36:59,2503.4,2442.6,2460.2,2460,2460.2,42795
2012-02-07 14:37:59,2503.4,2442.6,2460.4,2460.2,2460.4,42762
2012-02-07 14:38:59,2503.4,2442.6,2460.4,2460.2,2460.4,42724
2012-02-07 14:39:59,2503.4,2442.6,2460,2459.8,2460,42733
2012-02-07 14:40:59,2503.4,2442.6,2462.8,2462.2,2462.8,42713
2012-02-07 14:41:59,2503.4,2442.6,2462.4,2462.4,2462.6,42335
2012-02-07 14:42:59,2503.4,2442.6,2465,2465,2465.2,42466
2012-02-07 14:43:59,2503.4,2442.6,2464.6,2464.6,2464.8,42435
2012-02-07 14:44:59,2503.4,2442.6,2469,2469,2469.6,42245
2012-02-07 14:45:59,2503.4,2442.6,2467.8,2467.8,2468,42215
2012-02-07 14:46:59,2503.4,2442.6,2466.8,2466.6,2466.8,41839
2012-02-07 14:47:59,2503.4,2442.6,2463.6,2463.4,2463.6,41652
2012-02-07 14:48:59,2503.4,2442.6,2462.6,2462.6,2462.8,41447
2012-02-07 14:49:59,2503.4,2442.6,2462.8,2462.8,2463.2,41187
2012-02-07 14:50:59,2503.4,2442.6,2462.8,2462.8,2463.2,41004
2012-02-07 14:51:59,2503.4,2442.6,2463.4,2463.4,2463.6,40739
2012-02-07 14:52:59,2503.4,2442.6,2464,2463.8,2464,40732
2012-02-07 14:53:59,2503.4,2442.6,2464.4,2464.2,2464.4,40688
2012-02-07 14:54:59,2503.4,2442.6,2462,2461.4,2461.8,39950
2012-02-07 14:55:59,2503.4,2442.6,2462.6,2462.6,2462.8,39803
2012-02-07 14:56:59,2503.4,2442.6,2461.4,2461.2,2461.6,39716
2012-02-07 14:57:59,2503.4,2442.6,2461,2460.8,2461,39380
2012-02-07 14:58:59,2503.4,2442.6,2462,2462,2462.2,39266
2012-02-07 14:59:59,2503.4,2442.6,2463,2462.4,2463,39031
2012-02-07 15:00:59,2503.4,2442.6,2463.6,2463.4,2463.6,38827
2012-02-07 15:01:59,2503.4,2442.6,2464.2,2464,2464.2,38673
2012-02-07 15:02:59,2503.4,2442.6,2463.4,2463.4,2463.6,38637
2012-02-07 15:03:59,2503.4,2442.6,2463.6,2463.6,2463.8,38548
2012-02-07 15:04:59,2503.4,2442.6,2463,2462.6,2463,38376
2012-02-07 15:05:59,2503.4,2442.6,2461.8,2461.8,2462,38098
2012-02-07 15:06:59,2503.4,2442.6,2462.2,2462.2,2462.4,37863
2012-02-07 15:07:59,2503.4,2442.6,2462.6,2462.2,2462.6,37649
2012-02-07 15:08:59,2503.4,2442.6,2462,2461.8,2462,37385
2012-02-07 15:09:59,2503.4,2442.6,2461.2,2461.2,2462,37072
2012-02-07 15:10:59,2503.4,2442.6,2461.4,2461.4,2461.6,36820
2012-02-07 15:11:59,2503.4,2442.6,2461.2,2461.2,2461.6,36627
2012-02-07 15:12:59,2503.4,2442.6,2461.6,2461.6,2461.8,36185
2012-02-07 15:13:59,2503.4,2442.6,2461.4,2461.2,2461.6,35952
2012-02-07 15:14:59,2503.4,2442.6,2464.2,2464.2,2464.4,34898
2012-02-07 15:15:00,2503.4,2442.6,2464.2,2464.2,2464.4,34899
2012-02-08 09:15:59,2468.6,2465.2,2466.8,2466.6,2466.8,35378
2012-02-08 09:16:59,2468.6,2465.2,2467.4,2467.2,2467.6,35554
2012-02-08 09:17:59,2468.6,2464.2,2464.8,2464.6,2464.8,35801
2012-02-08 09:18:59,2469,2464.2,2468.4,2468.4,2468.6,36034
2012-02-08 09:19:59,2469,2464.2,2467,2467,2467.2,36138
2012-02-08 09:20:59,2469,2464.2,2467,2467,2467.2,36251
2012-02-08 09:21:59,2469,2464.2,2467.4,2467.4,2467.6,36373
2012-02-08 09:22:59,2469,2464.2,2465.6,2465.6,2466,36373
2012-02-08 09:23:59,2469,2464.2,2466.2,2466,2466.2,36431
2012-02-08 09:24:59,2469,2464.2,2466,2466,2466.2,36486
2012-02-08 09:25:59,2469,2464,2464,2464,2464.2,36627
2012-02-08 09:26:59,2469,2462.8,2463.8,2463.8,2464,36761
